,Unnamed: 0,FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,SOURCE_LAT_DMS,SOURCE_LONG_DMS,SOURCE_LAT_DEC,SOURCE_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED
52902,1999822,2403575,City of Eufaula,Civil,AL,1,Barbour,5.0,315437N,0850902W,31.9102402,-85.15050140000002,,,,,63.0,207.0,Eufaula North,03/10/2008,07/14/2018
52903,1999823,2403576,City of Euharlee,Civil,GA,13,Bartow,15.0,340839N,0845558W,34.144133399999994,-84.93267790000002,,,,,204.0,669.0,Kingston,03/10/2008,07/14/2018
52904,1999824,2403577,City of Eunice,Civil,LA,22,St. Landry,97.0,302926N,0922509W,30.4904293,-92.4190633,,,,,13.0,43.0,Eunice South,03/10/2008,07/14/2018
52905,1999825,2403578,City of Eupora,Civil,MS,28,Webster,155.0,333236N,0891635W,33.5434663,-89.2764475,,,,,126.0,413.0,Eupora,03/10/2008,07/13/2018
52906,1999826,2403579,City of Eureka Springs,Civil,AR,5,Carroll,15.0,362438N,0934442W,36.4105356,-93.7450446,,,,,433.0,1421.0,Eureka Springs,03/10/2008,07/14/2018
52907,1999827,2403580,City of Eustis,Civil,FL,12,Lake,69.0,285122N,0814041W,28.8560406,-81.6781446,,,,,20.0,66.0,Eustis,03/10/2008,07/14/2018
52908,1999828,2403581,City of Evarts,Civil,KY,21,Harlan,95.0,365152N,0831134W,36.8645709,-83.1926617,,,,,394.0,1293.0,Evarts,03/10/2008,07/14/2018
52909,1999829,2403582,City of Evening Shade,Civil,AR,5,Sharp,135.0,360413N,0913719W,36.0702769,-91.622049,,,,,139.0,456.0,Evening Shade,03/10/2008,07/14/2018
52910,1999830,2403583,City of Everglades,Civil,FL,12,Collier,21.0,255128N,0812310W,25.8576599,-81.386157,,,,,1.0,3.0,Everglades City,03/10/2008,07/14/2018
52911,1999831,2403584,City of Evergreen,Civil,AL,1,Conecuh,35.0,312617N,0865730W,31.4379381,-86.9583641,,,,,79.0,259.0,Evergreen,03/10/2008,07/13/2018
52912,1999832,2403585,City of Ewing,Civil,KY,21,Fleming,69.0,382540N,0835143W,38.4277542,-83.86206609999998,,,,,283.0,928.0,Elizaville,03/10/2008,07/14/2018
52913,1999833,2403586,City of Fairburn,Civil,GA,13,Fulton,121.0,333259N,0843529W,33.5496951,-84.59139449999998,,,,,314.0,1030.0,Fairburn,03/10/2008,07/13/2018
52914,1999834,2403587,City of Fairfield,Civil,AL,1,Jefferson,73.0,332829N,0865510W,33.4747067,-86.91933809999998,,,,,202.0,663.0,Bessemer,03/10/2008,07/14/2018
52915,1999835,2403588,City of Fairfield,Civil,KY,21,Nelson,179.0,375555N,0852302W,37.9320023,-85.3838873,,,,,225.0,738.0,Fairfield,03/10/2008,07/13/2018
52916,1999836,2403589,City of Fairfield Bay,Civil,AR,5,Van Buren,141.0,353618N,0921557W,35.6049899,-92.2659001,,,,,284.0,932.0,Fairfield Bay,03/10/2008,07/13/2018
52917,1999837,2403590,City of Fairhope,Civil,AL,1,Baldwin,3.0,303120N,0875254W,30.5221447,-87.8817207,,,,,36.0,118.0,Daphne,03/10/2008,07/13/2018
52918,1999838,2403591,City of Fairmeade (historical),Civil,KY,21,Jefferson,111.0,381457N,0853804W,38.249077,-85.6345799,,,,,161.0,528.0,Louisville East,03/10/2008,
52919,1999839,2403592,City of Fairmount,Civil,GA,13,Gordon,129.0,342617N,0844159W,34.437993299999995,-84.6997973,,,,,231.0,758.0,Fairmount,03/10/2008,07/14/2018
52920,1999840,2403593,City of Fairview,Civil,KY,21,Kenton,117.0,385951N,0842908W,38.9975432,-84.48547679999999,,,,,164.0,538.0,Alexandria,03/10/2008,07/14/2018
52921,1999841,2403594,City of Fairview,Civil,TN,47,Williamson,187.0,355853N,0870745W,35.98131210000001,-87.1290756,,,,,254.0,833.0,Craigfield,03/10/2008,07/14/2018
52922,1999842,2403595,City of Falmouth,Civil,KY,21,Pendleton,191.0,384015N,0841952W,38.6709291,-84.33112209999999,,,,,169.0,554.0,Falmouth,03/10/2008,07/13/2018
52923,1999843,2403596,City of Fanning Springs,Civil,FL,12,Levy,75.0,293515N,0825528W,29.587604,-82.9244764,,,,,8.0,26.0,Fanning Springs,03/10/2008,07/14/2018
52924,1999844,2403597,City of Fargo,Civil,GA,13,Clinch,65.0,304117N,0823419W,30.6880747,-82.5720559,,,,,34.0,112.0,Fargo,03/10/2008,07/14/2018
52925,1999845,2403598,City of Farmington,Civil,AR,5,Washington,143.0,360213N,0941513W,36.0369906,-94.2536685,,,,,371.0,1217.0,Wheeler,03/10/2008,07/14/2018
52926,1999846,2403599,City of Fayette,Civil,AL,1,Fayette,57.0,334139N,0874951W,33.6943053,-87.8307372,,,,,116.0,381.0,Fayette,03/10/2008,07/14/2018
52927,1999847,2403600,City of Fayette,Civil,MS,28,Jefferson,63.0,314244N,0910343W,31.7122063,-91.0620603,,,,,82.0,269.0,Fayette,03/10/2008,07/14/2018
52928,1999848,2403601,City of Fayetteville,Civil,AR,5,Washington,143.0,360417N,0940957W,36.071342,-94.1659647,,,,,420.0,1378.0,Fayetteville,03/10/2008,07/13/2018
52929,1999849,2403602,City of Fayetteville,Civil,TN,47,Lincoln,103.0,350856N,0863349W,35.1489644,-86.5634755,,,,,202.0,663.0,Fayetteville,03/10/2008,07/14/2018
52930,1999850,2403603,City of Fayetteville,Civil,GA,13,Fayette,113.0,332700N,0842815W,33.450006,-84.47078640000002,,,,,263.0,863.0,Fayetteville,03/10/2008,07/14/2018
52931,1999851,2403604,City of Fayetteville,Civil,NC,37,Cumberland,51.0,350505N,0785839W,35.084587799999994,-78.9775564,,,,,69.0,226.0,Fayetteville,03/10/2008,07/13/2018
52932,1999852,2403605,City of Fellsmere,Civil,FL,12,Indian River,61.0,274327N,0803551W,27.7240585,-80.59742829999998,,,,,7.0,23.0,South of Fellsmere,03/10/2008,07/14/2018
52933,1999853,2403606,City of Ferguson,Civil,KY,21,Pulaski,199.0,370347N,0843514W,37.0630181,-84.58734100000002,,,,,323.0,1060.0,Somerset,03/10/2008,07/13/2018
52934,1999854,2403607,City of Fernandina Beach,Civil,FL,12,Nassau,89.0,303932N,0812701W,30.6590048,-81.45036209999998,,,,,7.0,23.0,Fernandina Beach,03/10/2008,07/14/2018
52935,1999855,2403608,City of Fifty-Six,Civil,AR,5,Stone,137.0,355743N,0921348W,35.9620667,-92.2301246,,,,,271.0,889.0,Fiftysix,03/10/2008,07/14/2018
52936,1999856,2403609,City of Fincastle,Civil,KY,21,Jefferson,111.0,381829N,0853229W,38.3081941,-85.5414676,,,,,219.0,718.0,Anchorage,03/10/2008,07/14/2018
52937,1999857,2403610,City of Finger,Civil,TN,47,McNairy,109.0,352125N,0883703W,35.35686060000001,-88.6173717,,,,,153.0,502.0,Mount Peter,03/10/2008,07/14/2018
52938,1999858,2403611,City of Fisher,Civil,AR,5,Poinsett,111.0,352929N,0905821W,35.49143570000001,-90.9725711,,,,,71.0,233.0,Hickory Ridge,03/10/2008,07/14/2018
52939,1999859,2403612,City of Fitzgerald,Civil,GA,13,Ben Hill,17.0,314249N,0831506W,31.7134945,-83.25156080000002,,,,,110.0,361.0,Fitzgerald West,03/10/2008,07/13/2018
52940,1999860,2403613,City of Flagler Beach,Civil,FL,12,Flagler,35.0,292817N,0810748W,29.471318,-81.1300495,,,,,0.0,0.0,Flagler Beach West,03/10/2008,07/14/2018
52941,1999861,2403614,City of Flatwoods,Civil,KY,21,Greenup,89.0,383116N,0824310W,38.5210049,-82.7195323,,,,,208.0,682.0,Ironton,03/10/2008,07/14/2018
52942,1999862,2403615,City of Fleming-Neon,Civil,KY,21,Letcher,133.0,371143N,0824216W,37.1953066,-82.7045641,,,,,488.0,1601.0,Jenkins West,03/10/2008,07/14/2018
52943,1999863,2403616,City of Flemingsburg,Civil,KY,21,Fleming,69.0,382525N,0834414W,38.4236119,-83.7373521,,,,,248.0,814.0,Flemingsburg,03/10/2008,07/13/2018
52944,1999864,2403617,City of Flemington,Civil,GA,13,Liberty,179.0,315102N,0813338W,31.850619800000004,-81.5604189,,,,,6.0,20.0,Hinesville,03/10/2008,07/13/2018
52945,1999865,2403618,City of Flippin,Civil,AR,5,Marion,89.0,361638N,0923535W,36.277317,-92.5929753,,,,,195.0,640.0,Cotter,03/10/2008,07/13/2018
52946,1999866,2403619,City of Florence,Civil,AL,1,Lauderdale,77.0,344948N,0873957W,34.830001700000004,-87.66578340000002,,,,,185.0,607.0,Florence,03/10/2008,07/14/2018
52947,1999867,2403620,City of Florence,Civil,KY,21,Boone,15.0,385924N,0843849W,38.9900393,-84.64698259999999,,,,,274.0,899.0,Union,03/10/2008,07/14/2018
52948,1999868,2403621,City of Florence,Civil,SC,45,Florence,41.0,341042N,0794708W,34.1784034,-79.7855836,,,,,33.0,108.0,Florence West,03/10/2008,07/14/2018
52949,1999869,2403622,City of Florida City,Civil,FL,12,Miami-Dade,86.0,252631N,0802807W,25.441840600000006,-80.46850090000002,,,,,1.0,3.0,Homestead,03/10/2008,07/14/2018
52950,1999870,2403623,City of Flovilla,Civil,GA,13,Butts,35.0,331509N,0835410W,33.252406,-83.902902,,,,,180.0,591.0,Jackson,03/10/2008,07/14/2018
52951,1999871,2403624,City of Flowery Branch,Civil,GA,13,Hall,139.0,340900N,0835439W,34.150057399999994,-83.9107165,,,,,339.0,1112.0,Flowery Branch,03/10/2008,07/14/2018
52952,1999872,2403625,City of Flowood,Civil,MS,28,Rankin,121.0,321905N,0900732W,32.318175,-90.1256247,,,,,85.0,279.0,Jackson,03/10/2008,07/14/2018
52953,1999873,2403626,City of Foley,Civil,AL,1,Baldwin,3.0,302355N,0873953W,30.398724800000004,-87.664598,,,,,18.0,59.0,Foley,03/10/2008,07/13/2018
52954,1999874,2403627,City of Folkston,Civil,GA,13,Charlton,49.0,305021N,0820026W,30.839249,-82.007246,,,,,25.0,82.0,Folkston,03/10/2008,07/14/2018
52955,1999875,2403628,City of Folly Beach,Civil,SC,45,Charleston,19.0,324006N,0795700W,32.6684058,-79.9500874,,,,,0.0,0.0,James Island,03/10/2008,07/13/2018
52956,1999876,2403629,City of Fordsville,Civil,KY,21,Ohio,183.0,373808N,0864301W,37.6356907,-86.7170575,,,,,153.0,502.0,Fordsville,03/10/2008,07/14/2018
52957,1999877,2403630,City of Fordyce,Civil,AR,5,Dallas,39.0,334905N,0922503W,33.8181354,-92.4174601,,,,,81.0,266.0,Fordyce,03/10/2008,07/14/2018
52958,1999878,2403631,City of Foreman,Civil,AR,5,Little River,81.0,334311N,0942353W,33.7197013,-94.3979316,,,,,123.0,404.0,Foreman,03/10/2008,07/14/2018
52959,1999879,2403632,City of Forest,Civil,MS,28,Scott,123.0,322134N,0892834W,32.3595216,-89.4761193,,,,,140.0,459.0,Forest,03/10/2008,07/14/2018
52960,1999880,2403633,City of Forest Acres,Civil,SC,45,Richland,79.0,340155N,0805819W,34.0320438,-80.9718234,,,,,74.0,243.0,Fort Jackson North,03/10/2008,07/13/2018
52961,1999881,2403634,City of Forest Hills,Civil,KY,21,Jefferson,111.0,381257N,0853500W,38.2157184,-85.58331690000001,,,,,203.0,666.0,Jeffersontown,03/10/2008,07/14/2018
52962,1999882,2403635,City of Forest Hills,Civil,TN,47,Davidson,37.0,360354N,0865025W,36.0651252,-86.8402833,,,,,221.0,725.0,Oak Hill,03/10/2008,07/14/2018
52963,1999883,2403636,City of Forest Park,Civil,GA,13,Clayton,63.0,333715N,0842133W,33.6209259,-84.3590562,,,,,304.0,997.0,Jonesboro,03/10/2008,07/14/2018
52964,1999884,2403637,City of Forrest City,Civil,AR,5,St. Francis,123.0,350037N,0904715W,35.0102157,-90.78744609999998,,,,,81.0,266.0,Forrest City,03/10/2008,07/14/2018
52965,1999885,2403638,City of Forsyth,Civil,GA,13,Monroe,207.0,330205N,0835617W,33.0347283,-83.93795949999998,,,,,219.0,718.0,Forsyth,03/10/2008,07/14/2018
52966,1999886,2403639,City of Fort Gaines,Civil,GA,13,Clay,61.0,313726N,0850311W,31.6239117,-85.0529357,,,,,32.0,105.0,Fort Gaines,03/10/2008,07/14/2018
52967,1999887,2403640,City of Fort Lauderdale,Civil,FL,12,Broward,11.0,260828N,0800847W,26.1411323,-80.146393,,,,,2.0,7.0,Fort Lauderdale North,03/10/2008,07/14/2018
52968,1999888,2403641,City of Fort Meade,Civil,FL,12,Polk,105.0,274551N,0814819W,27.7641182,-81.80540699999997,,,,,43.0,141.0,Homeland,03/10/2008,07/13/2018
52969,1999889,2403642,City of Fort Mitchell,Civil,KY,21,Kenton,117.0,390245N,0843322W,39.0458569,-84.5561757,,,,,254.0,833.0,Covington,03/10/2008,07/13/2018
52970,1999890,2403643,City of Fort Myers,Civil,FL,12,Lee,71.0,263710N,0814949W,26.6194919,-81.830197,,,,,5.0,16.0,Fort Myers SE,03/10/2008,07/13/2018
52971,1999891,2403644,City of Fort Oglethorpe,Civil,GA,13,Catoosa,47.0,345555N,0851446W,34.9318532,-85.2460077,,,,,230.0,755.0,East Ridge,03/10/2008,07/13/2018
52972,1999892,2403645,City of Fort Payne,Civil,AL,1,DeKalb,49.0,342721N,0854148W,34.4557699,-85.6965332,,,,,329.0,1079.0,Fort Payne,03/10/2008,07/14/2018
52973,1999893,2403646,City of Fort Pierce,Civil,FL,12,St. Lucie,111.0,272535N,0802028W,27.4263566,-80.3410933,,,,,5.0,16.0,Fort Pierce,03/10/2008,07/14/2018
52974,1999894,2403647,City of Fort Smith,Civil,AR,5,Sebastian,131.0,352058N,0942210W,35.3493849,-94.3695089,,,,,142.0,466.0,Barling,03/10/2008,07/14/2018
52975,1999895,2403648,City of Fort Thomas,Civil,KY,21,Campbell,37.0,390449N,0842700W,39.0803639,-84.44996390000001,,,,,251.0,823.0,Newport,03/10/2008,07/14/2018
52976,1999896,2403649,City of Fort Valley,Civil,GA,13,Peach,225.0,323308N,0835253W,32.552226899999994,-83.8814896,,,,,158.0,518.0,Fort Valley West,03/10/2008,07/14/2018
52977,1999897,2403650,City of Fort Walton Beach,Civil,FL,12,Okaloosa,91.0,302528N,0863709W,30.424407,-86.6192825,,,,,1.0,3.0,Fort Walton Beach,03/10/2008,07/13/2018
52978,1999898,2403651,City of Fort Wright,Civil,KY,21,Kenton,117.0,390246N,0843210W,39.046208,-84.5361412,,,,,250.0,820.0,Covington,03/10/2008,07/14/2018
52979,1999899,2403652,City of Fouke,Civil,AR,5,Miller,91.0,331541N,0935311W,33.2614337,-93.8863669,,,,,92.0,302.0,Fouke,03/10/2008,07/14/2018
52980,1999900,2403653,City of Fountain Inn,Civil,SC,45,Greenville,45.0,344157N,0821158W,34.6990896,-82.1994273,,,,,253.0,830.0,Fountain Inn,03/10/2008,07/13/2018
52981,1999901,2403654,City of Fountain Run,Civil,KY,21,Monroe,171.0,364326N,0855722W,36.7237683,-85.95615059999999,,,,,238.0,781.0,Fountain Run,03/10/2008,07/13/2018
52982,1999902,2403655,City of Fox Chase,Civil,KY,21,Bullitt,29.0,380245N,0854128W,38.0459271,-85.6910665,,,,,157.0,515.0,Brooks,03/10/2008,07/13/2018
52983,1999903,2403656,City of Frankfort,Civil,KY,21,Franklin,73.0,381133N,0845152W,38.1924562,-84.8643314,,,,,221.0,725.0,Frankfort East,03/10/2008,07/14/2018
52984,1999904,2403657,City of Franklin,Civil,KY,21,Simpson,213.0,364258N,0863331W,36.716118,-86.55868840000002,,,,,214.0,702.0,Franklin,03/10/2008,07/13/2018
52985,1999905,2403658,City of Franklin,Civil,TN,47,Williamson,187.0,355517N,0865109W,35.9214177,-86.852388,,,,,204.0,669.0,Franklin,03/10/2008,07/14/2018
52986,1999906,2403659,City of Franklin,Civil,GA,13,Heard,149.0,331645N,0850553W,33.2792349,-85.0979926,,,,,208.0,682.0,Franklin,03/10/2008,07/14/2018
52987,1999907,2403660,City of Franklin,Civil,LA,22,St. Mary,101.0,294706N,0913035W,29.7850574,-91.509775,,,,,1.0,3.0,Franklin,03/10/2008,07/14/2018
52988,1999908,2403661,City of Franklin Springs,Civil,GA,13,Franklin,119.0,341702N,0830845W,34.2840229,-83.1458942,,,,,250.0,820.0,Carnesville,03/10/2008,07/14/2018
52989,1999909,2403662,City of Fredonia,Civil,KY,21,Caldwell,33.0,371231N,0880337W,37.2086094,-88.060285,,,,,127.0,417.0,Fredonia,03/10/2008,07/13/2018
52990,1999910,2403663,City of Freeport,Civil,FL,12,Walton,131.0,303014N,0860820W,30.5039429,-86.13899,,,,,8.0,26.0,Portland,03/10/2008,07/14/2018
52991,1999911,2403664,City of Frenchburg,Civil,KY,21,Menifee,165.0,375715N,0833722W,37.9540403,-83.6227093,,,,,260.0,853.0,Scranton,03/10/2008,07/14/2018
52992,1999912,2403665,City of Friendship,Civil,TN,47,Crockett,33.0,355430N,0891429W,35.90843620000001,-89.2414449,,,,,113.0,371.0,Friendship,03/10/2008,07/13/2018
52993,1999913,2403666,City of Friendsville,Civil,TN,47,Blount,9.0,354518N,0840803W,35.7549034,-84.13405970000002,,,,,278.0,912.0,Concord,03/10/2008,07/14/2018
52994,1999914,2403667,City of Frostproof,Civil,FL,12,Polk,105.0,274457N,0813131W,27.749240500000006,-81.5252629,,,,,25.0,82.0,Frostproof,03/10/2008,07/14/2018
52995,1999915,2403668,City of Fruitland Park,Civil,FL,12,Lake,69.0,285136N,0815509W,28.8599281,-81.9190943,,,,,27.0,89.0,Leesburg West,03/10/2008,07/14/2018
52996,1999916,2403669,City of Fulton,Civil,KY,21,Fulton,75.0,363053N,0885255W,36.5146285,-88.8819057,,,,,119.0,390.0,Crutchfield,03/10/2008,07/14/2018
52997,1999917,2403670,City of Fulton,Civil,MS,28,Itawamba,57.0,341542N,0882408W,34.26155720000001,-88.4021282,,,,,96.0,315.0,Fulton,03/10/2008,07/14/2018
52998,1999918,2403671,City of Fultondale,Civil,AL,1,Jefferson,73.0,333704N,0864806W,33.6176459,-86.8015852,,,,,154.0,505.0,Birmingham North,03/10/2008,07/14/2018
52999,1999919,2403672,City of Funston,Civil,GA,13,Colquitt,71.0,311156N,0835237W,31.1988882,-83.8770383,,,,,105.0,344.0,Hartsfield,03/10/2008,07/14/2018
53000,1999920,2403673,City of Gadsden,Civil,AL,1,Etowah,55.0,340032N,0860056W,34.0090248,-86.0155276,,,,,177.0,581.0,Gadsden West,03/10/2008,07/14/2018
53001,1999921,2403674,City of Gaffney,Civil,SC,45,Cherokee,21.0,350427N,0813921W,35.0742496,-81.6557215,,,,,227.0,745.0,Gaffney,03/10/2008,07/13/2018
53002,1999922,2403675,City of Gainesville,Civil,GA,13,Hall,139.0,341724N,0834949W,34.2900838,-83.83018340000002,,,,,368.0,1207.0,Gainesville,03/10/2008,07/14/2018
53003,1999923,2403676,City of Gainesville,Civil,FL,12,Alachua,1.0,294051N,0822044W,29.6808563,-82.3455165,,,,,51.0,167.0,Gainesville East,03/10/2008,07/14/2018
53004,1999924,2403677,City of Gallatin,Civil,TN,47,Sumner,165.0,362242N,0862811W,36.3782711,-86.4696285,,,,,158.0,518.0,Gallatin,03/10/2008,07/14/2018
53005,1999925,2403678,City of Gallaway,Civil,TN,47,Fayette,47.0,351939N,0893623W,35.3275275,-89.60652270000001,,,,,95.0,312.0,Gallaway,03/10/2008,07/14/2018
53006,1999926,2403679,City of Gamaliel,Civil,KY,21,Monroe,171.0,363825N,0854746W,36.6401796,-85.796175,,,,,258.0,846.0,Gamaliel,03/10/2008,07/14/2018
53007,1999927,2403680,City of Garden City,Civil,GA,13,Chatham,51.0,320512N,0811038W,32.0867911,-81.1772507,,,,,4.0,13.0,Garden City,03/10/2008,07/14/2018
53008,1999928,2403681,City of Gardendale,Civil,AL,1,Jefferson,73.0,333922N,0864838W,33.6562201,-86.8105255,,,,,204.0,669.0,Gardendale,03/10/2008,07/14/2018
53009,1999929,2403682,City of Garfield,Civil,GA,13,Emanuel,107.0,323858N,0820546W,32.6495398,-82.0962282,,,,,82.0,269.0,Garfield,03/10/2008,07/14/2018
53010,1999930,2403683,City of Gassville,Civil,AR,5,Baxter,5.0,361706N,0922913W,36.284942,-92.4868587,,,,,227.0,745.0,Mountain Home West,03/10/2008,07/13/2018
53011,1999931,2403684,City of Gastonia,Civil,NC,37,Gaston,71.0,351458N,0811108W,35.2493968,-81.18545909999997,,,,,227.0,745.0,Gastonia South,03/10/2008,07/14/2018
53012,1999932,2403685,City of Gatlinburg,Civil,TN,47,Sevier,155.0,354330N,0832937W,35.72492579999999,-83.4936266,,,,,444.0,1457.0,Mount Le Conte,03/10/2008,07/13/2018
53013,1999933,2403686,City of Gautier,Civil,MS,28,Jackson,59.0,302435N,0883923W,30.4097633,-88.65646009999998,,,,,4.0,13.0,Gautier North,03/10/2008,07/13/2018
53014,1999934,2403687,City of Geneva,Civil,AL,1,Geneva,61.0,310237N,0855235W,31.043668199999995,-85.8763447,,,,,37.0,121.0,Geneva West,03/10/2008,07/13/2018
53015,1999935,2403688,City of Gentry,Civil,AR,5,Benton,7.0,361526N,0942926W,36.2570951,-94.4905948,,,,,364.0,1194.0,Gentry,03/10/2008,07/13/2018
53016,1999936,2403689,City of Georgetown,Civil,KY,21,Scott,209.0,381331N,0843253W,38.2252679,-84.54812259999999,,,,,249.0,817.0,Georgetown,03/10/2008,07/14/2018
53017,1999937,2403690,City of Georgetown,Civil,SC,45,Georgetown,43.0,332154N,0791651W,33.3649553,-79.28070699999998,,,,,0.0,0.0,Georgetown South,03/10/2008,07/14/2018
53018,1999938,2403691,City of Georgetown (historical),Civil,GA,13,Quitman,239.0,315308N,0850618W,31.8856007,-85.10490899999998,,,,,76.0,249.0,Georgetown,03/10/2008,04/21/2008
53019,1999939,2403692,City of Germantown,Civil,KY,21,Bracken,23.0,383921N,0835751W,38.6559223,-83.9641565,,,,,290.0,951.0,Germantown,03/10/2008,07/14/2018
53020,1999940,2403693,City of Germantown,Civil,TN,47,Shelby,157.0,350459N,0894657W,35.0829446,-89.78240600000002,,,,,96.0,315.0,Germantown,03/10/2008,07/14/2018
53021,1999941,2403694,City of Ghent,Civil,KY,21,Carroll,41.0,384402N,0850341W,38.7339696,-85.0613578,,,,,149.0,489.0,Vevay South,03/10/2008,07/14/2018
53022,1999942,2403695,City of Gibson,Civil,GA,13,Glascock,125.0,331400N,0823545W,33.233335499999995,-82.5958606,,,,,106.0,348.0,Gibson,03/10/2008,07/13/2018
53023,1999943,2403696,City of Gillett,Civil,AR,5,Arkansas,1.0,340709N,0912244W,34.1192023,-91.378954,,,,,57.0,187.0,Gillett,03/10/2008,07/13/2018
53024,1999944,2403697,City of Gillsville,Civil,GA,13,Hall,139.0,341833N,0833817W,34.3092546,-83.6381233,,,,,284.0,932.0,Gillsville,03/10/2008,07/14/2018
53025,1999945,2403698,City of Gilmore,Civil,AR,5,Crittenden,35.0,352447N,0901750W,35.4131125,-90.2972781,,,,,67.0,220.0,Tyronza,03/10/2008,07/14/2018
53026,1999946,2403699,City of Gilt Edge,Civil,TN,47,Tipton,167.0,353201N,0894949W,35.53360870000001,-89.8302754,,,,,91.0,299.0,Gilt Edge,03/10/2008,07/14/2018
53027,1999947,2403700,City of Glasgow,Civil,KY,21,Barren,9.0,370017N,0855535W,37.004738,-85.9262649,,,,,230.0,755.0,Glasgow North,03/10/2008,07/14/2018
53028,1999948,2403701,City of Glencoe,Civil,AL,1,Etowah,55.0,335641N,0855555W,33.94460479999999,-85.9318481,,,,,175.0,574.0,Glencoe,03/10/2008,07/14/2018
53029,1999949,2403702,City of Glencoe,Civil,KY,21,Gallatin,77.0,384331N,0844926W,38.7252743,-84.8238649,,,,,231.0,758.0,Glencoe,03/10/2008,07/13/2018
53030,1999950,2403703,City of Glennville,Civil,GA,13,Tattnall,267.0,315617N,0815550W,31.9381464,-81.93044,,,,,53.0,174.0,Glennville,03/10/2008,07/14/2018
53031,1999951,2403704,City of Glenview,Civil,KY,21,Jefferson,111.0,381807N,0853906W,38.30199260000001,-85.65179429999998,,,,,167.0,548.0,Jeffersonville,03/10/2008,07/14/2018
53032,1999952,2403705,City of Glenview Hills,Civil,KY,21,Jefferson,111.0,381743N,0853818W,38.2951743,-85.63833170000002,,,,,176.0,577.0,Jeffersonville,03/10/2008,07/14/2018
53033,1999953,2403706,City of Glenview Manor,Civil,KY,21,Jefferson,111.0,381727N,0853800W,38.2907193,-85.63319849999998,,,,,180.0,591.0,Jeffersonville,03/10/2008,07/14/2018
53034,1999954,2403707,City of Glenwood,Civil,AR,5,Pike,109.0,341940N,0933152W,34.3278212,-93.5310207,,,,,183.0,600.0,Glenwood,03/10/2008,07/13/2018
53035,1999955,2403708,City of Glenwood,Civil,GA,13,Wheeler,309.0,321050N,0824016W,32.1805339,-82.6711691,,,,,57.0,187.0,Glenwood,03/10/2008,07/13/2018
53036,1999956,2403709,City of Goldsboro,Civil,NC,37,Wayne,191.0,352240N,0775819W,35.3776739,-77.97206899999998,,,,,32.0,105.0,Northeast Goldsboro,03/10/2008,07/13/2018
53037,1999957,2403710,City of Gonzales,Civil,LA,22,Ascension,5.0,301247N,0905524W,30.2131009,-90.9233921,,,,,2.0,7.0,Gonzales,03/10/2008,07/14/2018
53038,1999958,2403711,City of Good Hope,Civil,GA,13,Walton,297.0,334706N,0833634W,33.7849904,-83.6093795,,,,,243.0,797.0,High Shoals,03/10/2008,07/14/2018
53039,1999959,2403712,City of Goodlettsville,Civil,TN,47,Sumner,165.0,361956N,0864211W,36.3323597,-86.7031199,,,,,141.0,463.0,Goodlettsville,03/10/2008,07/14/2018
53040,1999960,2403713,City of Goose Creek,Civil,KY,21,Jefferson,111.0,381736N,0853526W,38.2933847,-85.5906482,,,,,197.0,646.0,Anchorage,03/10/2008,07/14/2018
53041,1999961,2403714,City of Goose Creek,Civil,SC,45,Berkeley,15.0,325851N,0795834W,32.9809288,-79.976157,,,,,3.0,10.0,North Charleston,03/10/2008,07/14/2018
53042,1999962,2403715,City of Gordon,Civil,GA,13,Wilkinson,319.0,325312N,0832006W,32.8866379,-83.3349236,,,,,113.0,371.0,Gordon,03/10/2008,07/14/2018
53043,1999963,2403716,City of Goshen,Civil,KY,21,Oldham,185.0,382410N,0853457W,38.402697,-85.5825517,,,,,214.0,702.0,Owen,03/10/2008,07/14/2018
53044,1999964,2403717,City of Gosnell,Civil,AR,5,Mississippi,93.0,355648N,0895733W,35.9467997,-89.95914549999998,,,,,76.0,249.0,Blytheville,03/10/2008,07/13/2018
53045,1999965,2403718,City of Gould,Civil,AR,5,Lincoln,79.0,335914N,0913351W,33.987194,-91.5640381,,,,,51.0,167.0,Gould,03/10/2008,07/14/2018
53046,1999966,2403719,City of Graceville,Civil,FL,12,Jackson,63.0,305740N,0853045W,30.9609779,-85.51246590000002,,,,,46.0,151.0,Graceville,03/10/2008,07/14/2018
53047,1999967,2403720,City of Grady,Civil,AR,5,Lincoln,79.0,340444N,0914152W,34.0787578,-91.6976462,,,,,56.0,184.0,Grady,03/10/2008,07/14/2018
53048,1999968,2403721,City of Graham,Civil,GA,13,Appling,1.0,314945N,0823011W,31.8291561,-82.5029652,,,,,73.0,239.0,Hazlehurst South,03/10/2008,07/14/2018
53049,1999969,2403722,City of Graham,Civil,NC,37,Alamance,1.0,360335N,0792324W,36.0596159,-79.3899944,,,,,181.0,594.0,Burlington,03/10/2008,07/13/2018
53050,1999970,2403723,City of Grambling,Civil,LA,22,Lincoln,61.0,323139N,0924245W,32.5275065,-92.7124114,,,,,95.0,312.0,Ruston West,03/10/2008,07/14/2018
