,Unnamed: 0,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips
478,3145,668378,"San Ramon city, California",75048,[34025]
479,2969,656700,"Perris city, California",75011,[34025]
480,1092,428380,"Goodyear city, Arizona",74953,[20045]
481,5058,1301052,"Albany city, Georgia",74892,[25027]
482,26811,5114440,"Centreville CDP, Virginia",74627,[55115]
483,4934,1271625,"The Villages CDP, Florida",74618,[51143]
484,17012,3615000,"Cheektowaga CDP, New York",74597,[39145]
485,6171,1707133,"Bolingbrook village, Illinois",74548,[27063]
486,4205,1207875,"Boynton Beach city, Florida",74483,[51041]
487,7169,1768003,"Schaumburg village, Illinois",74427,[27049]
488,18281,3725580,"Gastonia city, North Carolina",74381,[42019]
489,3333,681204,"Union City city, California",74354,[34027]
490,3717,846465,"Loveland city, Colorado",74125,[31129]
491,5643,1380508,"Warner Robins city, Georgia",74123,[26037]
492,26421,4943660,"Layton city, Utah",73963,[17053]
493,28359,5502375,"Appleton city, Wisconsin",73832,[54005]
494,4373,1224125,"Fort Myers city, Florida",73712,[51001]
495,18361,3734200,"Jacksonville city, North Carolina",73661,[42007]
496,1650,535710,"Jonesboro city, Arkansas",73581,[29061]
497,6361,1718823,"Decatur city, Illinois",73505,[27003]
498,12233,2669035,"Rochester Hills city, Michigan",73458,[12015]
499,4771,1256825,"Pine Hills CDP, Florida",73444,[50009]
500,8537,1938595,"Iowa City city, Iowa",73415,[22075]
501,26861,5121088,"Dale City CDP, Virginia",73279,[55079]
502,12277,2674900,"Southfield city, Michigan",73228,[8083]
503,11412,2481175,"Waldorf CDP, Maryland",73223,[19053]
504,3976,950370,"New Britain city, Connecticut",73069,[19155]
505,24234,4727740,"Franklin city, Tennessee",72990,[39169]
506,23989,4652980,"Rapid City city, South Dakota",72841,[1043]
507,25557,4848804,"Missouri City city, Texas",72688,[45049]
508,7727,1840788,"Lafayette city, Indiana",72174,[24025]
509,29063,5584250,"Waukesha city, Wisconsin",72173,[53065]
510,1973,602364,"Apple Valley town, California",71916,[36059]
511,3324,680812,"Turlock city, California",71906,[36015]
512,26082,4872176,"Temple city, Texas",71795,[44009]
513,23292,4454640,"Pawtucket city, Rhode Island",71770,[8067]
514,19340,3912000,"Canton city, Ohio",71763,[17161]
515,11090,2426000,"Ellicott City CDP, Maryland",71737,[19029]
516,25027,4826232,"Flower Mound town, Texas",71575,[45027]
517,2738,644574,"Lynwood city, California",71350,[36045]
518,13411,2829700,"Gulfport city, Mississippi",71318,[6017]
519,4125,1077580,"Wilmington city, Delaware",71276,[55003]
520,11506,2524960,"Framingham CDP, Massachusetts",71232,[18127]
521,16209,3456550,"Passaic city, New Jersey",71057,[48257]
522,4571,1239550,"Lauderhill city, Florida",70963,[50023]
523,14897,3050200,"Missoula city, Montana",70847,[6055]
524,3033,659444,"Rancho Cordova city, California",70785,[35039]
525,3047,659962,"Redlands city, California",70765,[34035]
526,23599,4561405,"Rock Hill city, South Carolina",70764,[5063]
527,27739,5353545,"Pasco city, Washington",70607,[56001]
528,18807,3807200,"Bismarck city, North Dakota",70536,[42003]
529,25612,4850820,"New Braunfels city, Texas",70317,[48087]
530,24768,4813552,"Cedar Park city, Texas",70010,[45075]
531,1066,423620,"Flagstaff city, Arizona",69903,[20143]
532,16339,3474630,"Union City city, New Jersey",69815,[48333]
533,5004,1276582,"Weston city, Florida",69802,[48501]
534,2993,657456,"Pittsburg city, California",69449,[36013]
535,11117,2430325,"Frederick city, Maryland",69330,[19053]
536,7833,1851876,"Muncie city, Indiana",69237,[24001]
537,7001,1757225,"Palatine village, Illinois",69099,[26151]
538,25642,4852356,"North Richland Hills city, Texas",69039,[47043]
539,14478,2964082,"St. Charles city, Missouri",69026,[13137]
540,994,410670,"Casas Adobes CDP, Arizona",68919,[20051]
541,11142,2432650,"Glen Burnie CDP, Maryland",68768,[19091]
542,17516,3649121,"Mount Vernon city, New York",68671,[39007]
543,3371,683346,"Walnut Creek city, California",68516,[36037]
544,12891,2740166,"Maple Grove city, Minnesota",68362,[13119]
545,4530,1236950,"Kissimmee city, Florida",68176,[49003]
546,9050,1982425,"Waterloo city, Iowa",68146,[22027]
547,3048,660018,"Redondo Beach city, California",67950,[34033]
548,28541,5522300,"Eau Claire city, Wisconsin",67945,[53047]
549,140,121184,"Dothan city, Alabama",67784,[29185]
550,3443,686832,"Yorba Linda city, California",67740,[35033]
551,13269,2771428,"Woodbury city, Minnesota",67648,[12069]
552,10367,2208920,"Bossier City city, Louisiana",67511,[42069]
553,2269,618100,"Davis city, California",67500,[35003]
554,11127,2431175,"Gaithersburg city, Maryland",67417,[18177]
555,4468,1232275,"Homestead city, Florida",67354,[49003]
556,10542,2239475,"Kenner city, Louisiana",67253,[42089]
557,3226,673262,"South San Francisco city, California",67120,[35039]
558,2122,610046,"Camarillo city, California",67116,[35041]
559,13100,2756896,"St. Cloud city, Minnesota",67093,[13065]
560,2943,655282,"Palo Alto city, California",67082,[36029]
561,24286,4737640,"Jackson city, Tennessee",66977,[40023]
562,15876,3403580,"Bayonne city, New Jersey",66719,[48403]
563,10887,2360545,"Portland city, Maine",66715,[19103]
564,28867,5560500,"Oshkosh city, Wisconsin",66649,[54033]
565,26164,4875428,"Victoria city, Texas",66515,[42131]
566,4789,1257900,"Poinciana CDP, Florida",66465,[49031]
567,4312,1217100,"Delray Beach city, Florida",66453,[51021]
568,11345,2467675,"Rockville city, Maryland",66420,[19061]
569,3448,686972,"Yuba City city, California",66229,[34019]
570,27653,5343955,"Marysville city, Washington",66178,[56015]
571,1755,550450,"North Little Rock city, Arkansas",66144,[29055]
572,12600,2717288,"Eagan city, Minnesota",66102,[12103]
573,17785,3665508,"Schenectady city, New York",65705,[39113]
574,24291,4738320,"Johnson City city, Tennessee",65598,[40015]
575,26532,4970850,"South Jordan city, Utah",65523,[17031]
576,25142,4832372,"Harlingen city, Texas",65444,[46105]
577,2615,639248,"Laguna Niguel city, California",65429,[35061]
578,4304,1216525,"Daytona Beach city, Florida",65339,[51111]
579,3117,665084,"San Clemente city, California",65226,[35013]
580,15975,3419390,"East Orange city, New Jersey",65151,[48277]
581,2144,611390,"Carmichael CDP, California",65091,[36017]
582,25492,4846452,"Mansfield city, Texas",65033,[44009]
583,8125,1901855,"Ames city, Iowa",65005,[21179]
584,20382,3988000,"Youngstown city, Ohio",64852,[18009]
585,9679,2064500,"Shawnee city, Kansas",64840,[6107]
586,7201,1770122,"Skokie village, Illinois",64773,[27079]
587,1494,515190,"Conway city, Arkansas",64481,[28155]
588,2704,642202,"Lodi city, California",64403,[36059]
589,9830,2108902,"Bowling Green city, Kentucky",64302,[5033]
590,3503,809280,"Broomfield city, Colorado",64283,[31063]
591,4919,1270675,"Tamarac city, Florida",64262,[50011]
592,23441,4530850,"Greenville city, South Carolina",64061,[5055]
593,2751,645022,"Madera city, California",64058,[35049]
594,3151,669112,"Santa Cruz city, California",63993,[35047]
595,28675,5537825,"Janesville city, Wisconsin",63957,[54061]
596,5063,1301696,"Alpharetta city, Georgia",63929,[26097]
597,2400,624477,"Florence-Graham CDP, California",63821,[34041]
598,2977,656924,"Pico Rivera city, California",63750,[34033]
599,19757,3944856,"Lorain city, Ohio",63731,[17103]
600,12609,2718116,"Eden Prairie city, Minnesota",63660,[12099]
601,2158,611964,"Castro Valley CDP, California",63625,[35001]
602,2827,648816,"Montebello city, California",63468,[34017]
603,1818,560410,"Rogers city, Arkansas",63411,[29059]
604,4042,982660,"West Hartford CDP, Connecticut",63360,[19141]
605,10962,2407125,"Bethesda CDP, Maryland",63168,[19069]
606,16939,3608026,"Brentwood CDP, New York",63115,[39027]
607,25077,4829336,"Georgetown city, Texas",63062,[48051]
608,9071,1983910,"West Des Moines city, Iowa",62999,[21161]
609,29158,5613900,"Cheyenne city, Wyoming",62986,[48469]
610,11520,2529405,"Haverhill city, Massachusetts",62943,[18145]
611,27799,5361115,"Sammamish city, Washington",62877,[72089]
612,11656,2572600,"Waltham city, Massachusetts",62832,[18149]
613,4992,1275812,"Wellington village, Florida",62796,[49049]
614,2371,622678,"Encinitas city, California",62595,[36053]
615,4693,1249675,"North Port city, Florida",62542,[51043]
616,11070,2423975,"Dundalk CDP, Maryland",62516,[19099]
617,12457,2706382,"Blaine city, Minnesota",62453,[12081]
618,4512,1235875,"Jupiter town, Florida",62373,[50005]
619,12550,2713114,"Coon Rapids city, Minnesota",62342,[12111]
620,8305,1916860,"Council Bluffs city, Iowa",62317,[21235]
621,4690,1249450,"North Miami city, Florida",62308,[48507]
622,3320,680644,"Tulare city, California",62296,[34023]
623,2629,639486,"Lake Elsinore city, California",62229,[36025]
624,19602,3933012,"Hamilton city, Ohio",62216,[18089]
625,978,407940,"Buckeye city, Arizona",62090,[20125]
626,2618,639290,"La Habra city, California",61965,[35003]
627,3075,662364,"Rocklin city, California",61697,[36059]
628,12306,2679000,"Taylor city, Michigan",61648,[8097]
629,4743,1254350,"Palm Harbor CDP, Florida",61553,[50019]
630,26,103076,"Auburn city, Alabama",61462,[29167]
631,12492,2708794,"Burnsville city, Minnesota",61302,[12109]
632,11545,2537875,"Malden city, Massachusetts",61212,[18099]
633,17913,3676540,"Utica city, New York",61114,[39135]
634,2830,648914,"Monterey Park city, California",61056,[36021]
635,12829,2735180,"Lakeville city, Minnesota",61056,[12071]
636,3633,831660,"Grand Junction city, Colorado",60882,[31075]
637,16351,3476070,"Vineland city, New Jersey",60824,[48347]
638,21441,4169600,"Springfield city, Oregon",60823,[1097]
639,2865,650398,"National City city, California",60715,[36033]
640,27773,5357535,"Redmond city, Washington",60712,[72015]
641,8022,1875428,"Terre Haute city, Indiana",60691,[24043]
642,2258,617610,"Cupertino city, California",60687,[36049]
643,29074,5585300,"West Allis city, Wisconsin",60546,[53073]
644,3918,908420,"Bristol city, Connecticut",60498,[19135]
645,26553,4975360,"Taylorsville city, Utah",60377,[17041]
646,25890,4863572,"Rowlett city, Texas",60357,[47003]
647,27164,5166672,"Reston CDP, Virginia",60352,[55045]
648,4798,1258575,"Port Orange city, Florida",60315,[51061]
649,26449,4950150,"Millcreek city, Utah",60297,[17043]
650,3969,946450,"Meriden city, Connecticut",60241,[19145]
651,2971,656784,"Petaluma city, California",60210,[35035]
652,5405,1349756,"Marietta city, Georgia",60203,[26087]
653,2442,628168,"Gardena city, California",60096,[36029]
654,12206,2665440,"Pontiac city, Michigan",60039,[9011]
655,3230,673430,"South Whittier CDP, California",60000,[36059]
656,20832,4049200,"Moore city, Oklahoma",59992,[21033]
657,25937,4865600,"San Marcos city, Texas",59935,[48037]
658,12249,2670760,"St. Clair Shores city, Michigan",59865,[12009]
659,4517,1236062,"Kendale Lakes CDP, Florida",59812,[49023]
660,7862,1854180,"Noblesville city, Indiana",59807,[24021]
661,2339,621230,"Eastvale city, California",59733,[35027]
662,4796,1258350,"Port Charlotte CDP, Florida",59654,[49035]
663,22301,4241216,"Lancaster city, Pennsylvania",59556,[37087]
664,2648,640004,"La Mesa city, California",59479,[34017]
665,20200,3974118,"Springfield city, Ohio",59436,[17165]
666,5923,1639700,"Idaho Falls city, Idaho",59414,[19161]
667,4381,1224562,"Fountainebleau CDP, Florida",59255,[49039]
668,11469,2509210,"Brookline CDP, Massachusetts",59246,[18155]
669,18151,3711800,"Chapel Hill town, North Carolina",59234,[42029]
670,3144,668364,"San Rafael city, California",59180,[36019]
671,29155,5613150,"Casper city, Wyoming",59171,[48441]
672,6995,1756640,"Orland Park village, Illinois",59161,[27115]
673,4271,1213275,"Coconut Creek city, Florida",59154,[49039]
674,14814,3032800,"Great Falls city, Montana",59144,[6063]
675,27604,5338038,"Lakewood city, Washington",59102,[72097]
676,2544,636056,"Huntington Park city, California",58993,[36011]
677,4932,1271569,"The Hammocks CDP, Florida",58976,[48505]
678,12245,2670040,"Royal Oak city, Michigan",58973,[8071]
679,12158,2659440,"Novi city, Michigan",58835,[12053]
680,2083,608142,"Brentwood city, California",58828,[35049]
681,6371,1719642,"Des Plaines city, Illinois",58805,[26151]
682,10153,2158620,"Owensboro city, Kentucky",58791,[4025]
683,3012,658240,"Porterville city, California",58782,[36029]
684,11401,2478425,"Towson CDP, Maryland",58766,[19069]
685,24113,4703440,"Bartlett city, Tennessee",58640,[40041]
686,8360,1922395,"Dubuque city, Iowa",58410,[22075]
687,17998,3681677,"White Plains city, New York",58404,[39099]
688,26424,4944320,"Lehi city, Utah",58351,[17041]
689,3435,686328,"Woodland city, California",58324,[35053]
690,10972,2408775,"Bowie city, Maryland",58290,[19049]
691,4920,1270700,"Tamiami CDP, Florida",58250,[51037]
692,1977,602462,"Arcadia city, California",58156,[36031]
693,25730,4857176,"Pflugerville city, Texas",58013,[47109]
694,4853,1263650,"Sanford city, Florida",57979,[51059]
695,7721,1840392,"Kokomo city, Indiana",57941,[24029]
696,26031,4869596,"Spring CDP, Texas",57932,[42133]
697,4703,1250750,"Ocala city, Florida",57812,[51121]
698,17893,3674183,"Tonawanda CDP, New York",57725,[39057]
699,11556,2539835,"Medford city, Massachusetts",57700,[18149]
700,3163,670224,"Santee city, California",57376,[35049]
701,3516,812415,"Castle Rock town, Colorado",57274,[31021]
702,20825,4048350,"Midwest City city, Oklahoma",57167,[21131]
703,7280,1775484,"Tinley Park village, Illinois",57107,[27061]
704,4616,1243125,"Margate city, Florida",57045,[49013]
705,2313,620018,"Dublin city, California",57022,[35019]
706,11646,2569170,"Taunton city, Massachusetts",56826,[18097]
707,16171,3451210,"New Brunswick city, New Jersey",56792,[48297]
708,6961,1754820,"Oak Lawn village, Illinois",56754,[27047]
709,2421,625380,"Fountain Valley city, California",56640,[35039]
710,2293,619192,"Diamond Bar city, California",56600,[34037]
711,27826,5365922,"South Hill CDP, Washington",56379,[56035]
712,14492,2965126,"St. Peters city, Missouri",56375,[16083]
713,6156,1705573,"Berwyn city, Illinois",56367,[27165]
714,4319,1217935,"Doral city, Florida",56276,[51031]
715,8131,1902305,"Ankeny city, Iowa",56237,[22115]
716,18925,3832060,"Grand Forks city, North Dakota",56236,[41059]
717,21199,4115800,"Corvallis city, Oregon",56224,[1101]
718,11852,2621020,"Dearborn Heights city, Michigan",56201,[8081]
719,5629,1378800,"Valdosta city, Georgia",56036,[26109]
720,11674,2578972,"Weymouth Town city, Massachusetts",55890,[]
721,11477,2513660,"Chicopee city, Massachusetts",55778,[18153]
722,17290,3633139,"Hempstead village, New York",55698,[39061]
723,24269,4733280,"Hendersonville city, Tennessee",55635,[40041]
724,2498,631960,"Hanford city, California",55599,[35013]
725,19689,3940040,"Kettering city, Ohio",55567,[17163]
726,5567,1371492,"Smyrna city, Georgia",55467,[25027]
727,7655,1829898,"Greenwood city, Indiana",55459,[24003]
728,27811,5363960,"Shoreline city, Washington",55431,[55133]
729,9497,2044250,"Manhattan city, Kansas",55427,[6073]
730,2896,652582,"Novato city, California",55378,[34017]
731,18583,3757500,"Rocky Mount city, North Carolina",55373,[42033]
732,21134,4101650,"Aloha CDP, Oregon",55205,[1113]
733,25757,4858820,"Port Arthur city, Texas",55177,[47071]
734,16094,3438580,"Lakewood CDP, New Jersey",55135,[48373]
735,4855,1264175,"Sarasota city, Florida",55103,[51091]
736,4043,982800,"West Haven city, Connecticut",55044,[19141]
737,2951,655618,"Paramount city, California",55020,[35035]
738,7436,1801468,"Anderson city, Indiana",54986,[24019]
739,133,120104,"Decatur city, Alabama",54844,[29185]
740,2523,633588,"Highland city, California",54704,[34021]
741,5992,1664090,"Pocatello city, Idaho",54658,[20027]
742,3088,662896,"Rosemead city, California",54615,[36011]
743,6938,1753234,"Normal town, Illinois",54531,[27127]
744,6891,1751089,"Mount Prospect village, Illinois",54493,[26161]
745,15634,3209700,"Carson City, Nevada",54219,[34011]
746,2218,614890,"Colton city, California",54200,[34033]
747,2453,629504,"Gilroy city, California",54159,[36013]
748,2494,631596,"Hacienda Heights CDP, California",54155,[34029]
749,24991,4824768,"Euless city, Texas",54135,[47143]
750,16065,3432250,"Hoboken city, New Jersey",54117,[48391]
751,13741,2906652,"Blue Springs city, Missouri",54036,[13243]
752,27776,5358235,"Richland city, Washington",53991,[56021]
753,19496,3925256,"Elyria city, Ohio",53944,[17105]
754,11612,2556585,"Revere city, Massachusetts",53864,[18121]
755,2160,612048,"Cathedral City city, California",53733,[36059]
756,4206,1207950,"Bradenton city, Florida",53654,[51133]
757,7375,1781048,"Wheaton city, Illinois",53577,[27019]
758,1135,439370,"Lake Havasu City city, Arizona",53463,[20047]
759,3380,683668,"Watsonville city, California",53452,[36021]
760,5579,1373784,"Stonecrest city, Georgia",53420,[26077]
761,4993,1275875,"Wesley Chapel CDP, Florida",53414,[51023]
762,16367,3479610,"West New York town, New Jersey",53345,[48373]
