,Unnamed: 0,baths,bedrooms,contentLen,pid,date2,latitude,link,longitude,numPic,date,rent,reposts,sqft,title,updateDate,zipcode,state2,region2
67,67,1.0,1.0,25,6850478085,Mar 25,34.072509,https://losangeles.craigslist.org/wst/apa/d/beverly-hills-1-bedroom-lots-of-closets/6850478085.html,-118.379306,10,"2019-03-25T18:09:58-0700,2019-03-25T18:09:58-0700",2095.0,0,646.0,1 Bedroom | Lots of Closets Space | Hardwood Floors in Beverly Grove,"2019-03-25T18:09:58-0700,2019-03-25T18:09:58-0700",,California,LA
71,71,1.0,1.0,36,6848021511,Mar 22,33.495042,https://phoenix.craigslist.org/cph/apa/d/phoenix-no-lease-plus-free-utilities/6848021511.html,-112.081275,3,"2019-03-22T15:21:33-0700,2019-03-22T15:21:33-0700",259.0,0,440.0,NO LEASE PLUS FREE UTILITIES,"2019-03-22T15:21:33-0700,2019-03-22T15:21:33-0700",,Arizona,Phoenix
72,72,1.0,1.0,3,6850485935,Mar 25,32.72044,https://sandiego.craigslist.org/csd/apa/d/san-diego-live-in-little-italy/6850485935.html,-117.169167,0,"2019-03-25T18:23:57-0700,2019-03-25T18:23:57-0700",2100.0,0,,Live in little italy,"2019-03-25T18:23:57-0700,2019-03-25T18:23:57-0700",,California,San Diego
73,73,1.5,1.0,23,6848237393,Mar 25,32.729275,https://sandiego.craigslist.org/csd/apa/d/san-diego-1bedroom-baths-extra-large/6848237393.html,-117.164833,11,"2019-03-22T23:18:20-0700,2019-03-22T23:18:20-0700,2019-03-25T18:22:03-0700",1625.0,0,800.0,1BEDROOM- 1-1/2 BATHS EXTRA LARGE BALCONY,"2019-03-22T23:18:20-0700,2019-03-22T23:18:20-0700,2019-03-25T18:22:03-0700",,California,San Diego
74,74,1.0,2.0,3,6842766151,Mar 26,38.9122,https://washingtondc.craigslist.org/doc/apa/d/sunny-2br-1ba-walk-to-metro/6842766151.html,-77.0177,6,"2019-03-16T10:24:37-0400,2019-03-16T10:24:37-0400,2019-03-26T11:50:29-0400",1800.0,0,850.0,Sunny 2br 1ba walk to metro,"2019-03-16T10:24:37-0400,2019-03-16T10:24:37-0400,2019-03-26T11:50:29-0400",,D.C.,Washington
75,75,1.0,1.0,55,6848018084,Mar 22,33.501942,https://phoenix.craigslist.org/cph/apa/d/phoenix-bee-autiful-home/6848018084.html,-112.073704,24,"2019-03-22T15:17:12-0700,2019-03-22T15:17:12-0700",1285.0,0,783.0,🐝 BEE-AUTIFUL🐝 Home!,"2019-03-22T15:17:12-0700,2019-03-22T15:17:12-0700",,Arizona,Phoenix
76,76,1.0,1.0,19,6830172091,Mar 25,26.607037,https://fortmyers.craigslist.org/lee/apa/d/fort-myers-tennis-courts-updated/6830172091.html,-81.836586,9,"2019-02-28T11:15:40-0500,2019-02-28T11:15:40-0500,2019-03-25T19:31:14-0400",950.0,0,786.0,"Tennis Courts, Updated Kitchen Cabinets, New Media Room","2019-02-28T11:15:40-0500,2019-02-28T11:15:40-0500,2019-03-25T19:31:14-0400",,Florida,Fort Myers
78,78,2.0,2.0,21,6828128588,Mar 25,37.790645,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-exquisite-penthouse-steps/6828128588.html,-122.40673,20,"2019-02-25T14:27:14-0800,2019-02-25T14:27:14-0800,2019-03-25T16:12:29-0700",12000.0,0,1985.0,Exquisite Penthouse Steps to Union Square,"2019-02-25T14:27:14-0800,2019-02-25T14:27:14-0800,2019-03-25T16:12:29-0700",,California,SF
79,79,1.0,1.0,9,6846208217,Mar 25,34.008576,https://losangeles.craigslist.org/wst/apa/d/santa-monica-new-furnished-1br-1-bath/6846208217.html,-118.486326,12,"2019-03-20T12:33:37-0700,2019-03-20T12:33:37-0700,2019-03-25T17:17:15-0700",4250.0,0,,NEW! Furnished 1BR/1 bath close to beach,"2019-03-20T12:33:37-0700,2019-03-20T12:33:37-0700,2019-03-25T17:17:15-0700",,California,Santa Monica
80,80,2.0,2.0,37,6850924637,Mar 26,25.7378,https://miami.craigslist.org/mdc/apa/d/miami-available-short-term-all-year/6850924637.html,-80.2248,8,"2019-03-26T13:41:02-0400,2019-03-26T13:41:02-0400",2100.0,0,,AVAILABLE SHORT TERM ALL YEAR ROUND,"2019-03-26T13:41:02-0400,2019-03-26T13:41:02-0400",,Florida,Miami
82,82,1.0,2.0,8,6846215848,Mar 25,33.9938,https://losangeles.craigslist.org/wst/apa/d/venice-fully-furnished-2br-1-bath/6846215848.html,-118.4635,24,"2019-03-20T12:41:40-0700,2019-03-20T12:41:40-0700,2019-03-25T17:17:45-0700",6250.0,0,,Fully furnished 2BR/1 Bath private house off Abbot Kinney,"2019-03-20T12:41:40-0700,2019-03-20T12:41:40-0700,2019-03-25T17:17:45-0700",,California,LA
84,84,2.0,2.0,13,6843122477,Mar 25,26.592288,https://fortmyers.craigslist.org/lee/apa/d/fort-myers-first-floor-two-bedrooms-two/6843122477.html,-81.880683,17,"2019-03-16T16:46:46-0400,2019-03-16T16:46:46-0400,2019-03-25T19:26:16-0400",1153.0,0,1000.0,"First floor  two bedrooms, two bathrooms with washer and dryer.","2019-03-16T16:46:46-0400,2019-03-16T16:46:46-0400,2019-03-25T19:26:16-0400",,Florida,Fort Myers
85,85,1.0,2.0,39,6847790293,Mar 22,33.409545,https://phoenix.craigslist.org/cph/apa/d/tempe-timeless-tempe-apartments/6847790293.html,-111.958199,12,"2019-03-22T11:19:39-0700,2019-03-22T11:19:39-0700",1011.0,0,910.0,Timeless Tempe Apartments,"2019-03-22T11:19:39-0700,2019-03-22T11:19:39-0700",,Arizona,Tempe
86,86,2.0,3.0,43,6846371646,Mar 25,32.694214,https://sandiego.craigslist.org/csd/apa/d/national-city-3-bed-2-bath-single-story/6846371646.html,-117.074579,19,"2019-03-20T15:44:22-0700,2019-03-20T15:44:22-0700,2019-03-25T16:59:54-0700",2200.0,0,1260.0,3 Bed 2 Bath Single Story Home on a large lot,"2019-03-20T15:44:22-0700,2019-03-20T15:44:22-0700,2019-03-25T16:59:54-0700",,California,San Diego
87,87,1.0,0.0,39,6846424522,Mar 25,32.750428,https://sandiego.craigslist.org/csd/apa/d/san-diego-single-story-studio-apartment/6846424522.html,-117.11432,7,"2019-03-20T17:00:16-0700,2019-03-20T17:00:16-0700,2019-03-25T17:00:02-0700",1150.0,0,400.0,Single Story Studio Apartment; 2nd floor unit,"2019-03-20T17:00:16-0700,2019-03-20T17:00:16-0700,2019-03-25T17:00:02-0700",,California,San Diego
88,88,1.0,1.0,20,6824698393,Mar 22,33.432644,https://phoenix.craigslist.org/cph/apa/d/phoenix-complimentary-wi-fi-in-some/6824698393.html,-112.094504,8,"2019-02-21T09:43:13-0700,2019-02-21T09:43:13-0700,2019-03-22T11:36:50-0700",941.0,0,675.0,"Complimentary Wi-Fi in Some Public Areas, Community Room, Cable Ready","2019-02-21T09:43:13-0700,2019-02-21T09:43:13-0700,2019-03-22T11:36:50-0700",,Arizona,Phoenix
89,89,1.0,1.0,13,6850864538,Mar 26,25.7629,https://miami.craigslist.org/mdc/apa/d/miami-bad-credit-ok-fast-move-in-1/6850864538.html,-80.1895,9,"2019-03-26T12:43:51-0400,2019-03-26T12:43:51-0400",1630.0,0,940.0,BAD CREDIT OK - FAST MOVE IN - 1 BEDROOM - NEW BUILDING $1630,"2019-03-26T12:43:51-0400,2019-03-26T12:43:51-0400",,Florida,Miami
90,90,1.0,1.0,28,6850413643,Mar 25,34.013881,https://losangeles.craigslist.org/wst/apa/d/santa-monica-large-one-bedroom-great/6850413643.html,-118.497323,5,"2019-03-25T16:33:37-0700,2019-03-25T16:33:37-0700",2895.0,0,660.0,Large One Bedroom W/ Great Natural Light On Ocean Ave!! Valet + Gym,"2019-03-25T16:33:37-0700,2019-03-25T16:33:37-0700",,California,Santa Monica
92,92,2.0,2.0,13,6845029680,Mar 25,26.591708,https://fortmyers.craigslist.org/lee/apa/d/fort-myers-nice-two-bedroom-two-bath-24/6845029680.html,-81.881877,7,"2019-03-19T10:03:19-0400,2019-03-19T10:03:19-0400,2019-03-25T12:28:47-0400",1129.0,0,1000.0,Nice Two Bedroom Two Bath 24 hr Gym,"2019-03-19T10:03:19-0400,2019-03-19T10:03:19-0400,2019-03-25T12:28:47-0400",,Florida,Fort Myers
94,94,1.5,2.0,28,6850006842,Mar 25,26.603503,https://fortmyers.craigslist.org/lee/apa/d/fort-myers-double-special/6850006842.html,-81.864796,11,"2019-03-25T12:29:25-0400,2019-03-25T12:29:25-0400",1210.0,0,,Double Special!!??,"2019-03-25T12:29:25-0400,2019-03-25T12:29:25-0400",,Florida,Fort Myers
95,95,1.0,0.0,9,6844042358,Mar 25,32.71788,https://sandiego.craigslist.org/csd/apa/d/san-diego-golden-hills-renovated-studio/6844042358.html,-117.144043,12,"2019-03-17T23:39:35-0700,2019-03-17T23:39:35-0700,2019-03-25T16:05:30-0700",1225.0,0,400.0,Golden Hills Renovated STUDIO Near the 94. & 5 Freeway,"2019-03-17T23:39:35-0700,2019-03-17T23:39:35-0700,2019-03-25T16:05:30-0700",,California,San Diego
96,96,2.0,2.0,27,6842890305,Mar 26,38.925212,https://washingtondc.craigslist.org/doc/apa/d/washington-room-bath-in-penthouse/6842890305.html,-77.032571,8,"2019-03-16T12:37:44-0400,2019-03-16T12:37:44-0400,2019-03-26T11:01:37-0400",1500.0,0,1400.0,** Room + Bath in Penthouse w/ Parking **,"2019-03-16T12:37:44-0400,2019-03-16T12:37:44-0400,2019-03-26T11:01:37-0400",,D.C.,Washington
97,97,1.0,2.0,58,6850378875,Mar 25,32.801426,https://sandiego.craigslist.org/csd/apa/d/el-cajon-beautiful-2-bed-1-bath/6850378875.html,-116.950974,17,"2019-03-25T15:47:25-0700,2019-03-25T15:47:25-0700",1256.0,0,700.0,BEAUTIFUL 2-BED / 1-BATH UPSTAIRS UNIT (Available:NOW) 545-12,"2019-03-25T15:47:25-0700,2019-03-25T15:47:25-0700",,California,El Cajon
98,98,2.0,2.0,43,6845104805,Mar 26,38.91939,https://washingtondc.craigslist.org/doc/apa/d/washington-south-facing-penthouse-gym/6845104805.html,-77.001613,20,"2019-03-19T11:22:12-0400,2019-03-19T11:22:12-0400,2019-03-26T11:01:42-0400",2550.0,0,1000.0,"South-facing penthouse w/Gym, roof deck. Walk to everything. Pets OK","2019-03-19T11:22:12-0400,2019-03-19T11:22:12-0400,2019-03-26T11:01:42-0400",,D.C.,Washington
99,99,2.0,3.0,56,6834471364,Mar 25,37.726549,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-brand-new-furnished-home/6834471364.html,-122.409719,24,"2019-03-05T16:48:00-0800,2019-03-05T16:48:00-0800,2019-03-25T15:06:14-0700",5500.0,0,1700.0,"Brand New, Furnished Home w/STUNNING EASTERN/BAY VIEWS Garage included","2019-03-05T16:48:00-0800,2019-03-05T16:48:00-0800,2019-03-25T15:06:14-0700",,California,SF
101,101,1.0,1.0,8,6839008305,Mar 25,34.078109,https://losangeles.craigslist.org/wst/apa/d/los-angeles-1-bedroom-three-rooftop/6839008305.html,-118.376711,11,"2019-03-11T13:19:18-0700,2019-03-11T13:19:18-0700,2019-03-25T16:32:48-0700",4265.0,0,769.0,"1 bedroom - Three Rooftop Terraces, On-site Medi-Spa, Elevator Access","2019-03-11T13:19:18-0700,2019-03-11T13:19:18-0700,2019-03-25T16:32:48-0700",,California,LA
102,102,1.0,1.0,24,6829929105,Mar 21,33.498603,https://phoenix.craigslist.org/cph/apa/d/weekly-furnished-1br-all-utilities/6829929105.html,-112.117007,3,"2019-02-27T20:49:13-0700,2019-02-27T20:49:13-0700,2019-03-21T23:28:10-0700",254.0,0,,"Weekly - Furnished 1BR w All Utilities, Cable, Internet and More","2019-02-27T20:49:13-0700,2019-02-27T20:49:13-0700,2019-03-21T23:28:10-0700",,Arizona,Phoenix
103,103,,,2,6834665931,Mar 23,28.4536,https://tampa.craigslist.org/hdo/apa/d/spring-hill-apartment/6834665931.html,-82.497883,0,"2019-03-06T07:27:49-0500,2019-03-06T07:27:49-0500,2019-03-24T11:26:36-0400",160.0,0,,Apartment,"2019-03-06T07:27:49-0500,2019-03-06T07:27:49-0500,2019-03-24T11:26:36-0400",,Florida,Spring Hill
104,104,1.0,0.0,29,6829928057,Mar 21,33.480243,https://phoenix.craigslist.org/cph/apa/d/weekly-free-utilities-cable-wifi/6829928057.html,-112.052003,3,"2019-02-27T20:46:25-0700,2019-02-27T20:46:25-0700,2019-03-21T23:28:04-0700",249.0,0,,"Weekly - Free Utilities, cable, wifi, furnished - Short term ok","2019-02-27T20:46:25-0700,2019-02-27T20:46:25-0700,2019-03-21T23:28:04-0700",,Arizona,Phoenix
105,105,1.0,1.0,3,6846459875,Mar 25,34.025617,https://losangeles.craigslist.org/wst/apa/d/santa-monica-one-bedroom-one-bath-only/6846459875.html,-118.479954,14,"2019-03-20T17:57:40-0700,2019-03-20T17:57:40-0700,2019-03-25T15:43:20-0700",2195.0,0,,ONE BEDROOM / ONE BATH / ONLY ONE COMMON WALL WITH NEIGHBORS,"2019-03-20T17:57:40-0700,2019-03-20T17:57:40-0700,2019-03-25T15:43:20-0700",,California,Santa Monica
106,106,1.0,1.0,54,6850344070,Mar 25,32.866593,https://sandiego.craigslist.org/csd/apa/d/san-diego-welcome-to-regents-court-new/6850344070.html,-117.219197,10,"2019-03-25T15:04:13-0700,2019-03-25T15:04:13-0700",2086.0,0,810.0,"Welcome To Regents Court, New Remodeled Homes!! Parking! AC/Heat","2019-03-25T15:04:13-0700,2019-03-25T15:04:13-0700",,California,San Diego
109,109,2.0,3.0,2,6844372208,Mar 18,28.0502,https://tampa.craigslist.org/hdo/apa/d/tampa-adorable-single-family-home/6844372208.html,-82.45,16,"2019-03-18T13:21:08-0400,2019-03-18T13:21:08-0400,2019-03-18T15:13:03-0400",1200.0,0,,Adorable Single Family Home,"2019-03-18T13:21:08-0400,2019-03-18T13:21:08-0400,2019-03-18T15:13:03-0400",,Florida,Tampa
110,110,,,31,6842422551,Mar 25,37.794152,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-affordable-sro-in/6842422551.html,-122.407183,4,"2019-03-15T15:18:11-0700,2019-03-15T15:18:11-0700,2019-03-25T14:12:10-0700",975.0,0,,Affordable SRO in Chinatown,"2019-03-15T15:18:11-0700,2019-03-15T15:18:11-0700,2019-03-25T14:12:10-0700",,California,SF
111,111,1.0,0.0,38,6841958896,Mar 26,38.916578,https://washingtondc.craigslist.org/doc/apa/d/washington-sexy-shaw-studio-shay-urban/6841958896.html,-77.023612,24,"2019-03-15T10:24:01-0400,2019-03-15T10:24:01-0400,2019-03-26T10:28:56-0400",2169.0,0,664.0,Sexy Shaw Studio - Shay Urban Residences - Metropolitan Resort Living,"2019-03-15T10:24:01-0400,2019-03-15T10:24:01-0400,2019-03-26T10:28:56-0400",,D.C.,Washington
112,112,1.0,1.0,13,6844136901,Mar 25,26.597224,https://fortmyers.craigslist.org/lee/apa/d/fort-myers-business-center-24-hour/6844136901.html,-81.85548,8,"2019-03-18T09:31:33-0400,2019-03-18T09:31:33-0400,2019-03-25T09:11:09-0400",890.0,0,541.0,"Business Center, 24 Hour Fitness Gym, TV Lounge","2019-03-18T09:31:33-0400,2019-03-18T09:31:33-0400,2019-03-25T09:11:09-0400",,Florida,Fort Myers
115,115,1.0,0.0,19,6850298785,Mar 25,37.787424,https://sfbay.craigslist.org/sfc/apa/d/san-francisco-perfect-location-gourmet/6850298785.html,-122.421154,24,"2019-03-25T14:12:27-0700,2019-03-25T14:12:27-0700",3249.0,0,553.0,"Perfect Location, Gourmet Kitchens, Clubhouse","2019-03-25T14:12:27-0700,2019-03-25T14:12:27-0700",,California,SF
116,116,2.0,2.0,28,6850727170,Mar 26,38.8338,https://washingtondc.craigslist.org/doc/apa/d/washington-call-today-for-great-pricing/6850727170.html,-76.9995,9,"2019-03-26T10:28:28-0400,2019-03-26T10:28:28-0400",1463.0,0,920.0,Call today for great pricing! Affordable 820 sq ft 2 bed / 2 bath!,"2019-03-26T10:28:28-0400,2019-03-26T10:28:28-0400",,D.C.,Washington
117,117,1.0,1.0,13,6847789281,Mar 25,32.9161,https://sandiego.craigslist.org/csd/apa/d/san-diego-room-with-private-bath-and/6847789281.html,-117.1402,6,"2019-03-22T11:18:44-0700,2019-03-22T11:18:44-0700,2019-03-25T15:03:03-0700",1000.0,0,121.0,Room with private bath and entrance,"2019-03-22T11:18:44-0700,2019-03-22T11:18:44-0700,2019-03-25T15:03:03-0700",,California,San Diego
118,118,2.0,3.0,4,6850925717,Mar 26,33.864972,https://atlanta.craigslist.org/atl/apa/d/atlanta-3br-2ba-house-in-great/6850925717.html,-84.322003,9,"2019-03-26T13:42:01-0400,2019-03-26T13:42:01-0400",1750.0,0,1200.0,3br / 2ba house in great Brookhaven (Ashford Park) neighborhood,"2019-03-26T13:42:01-0400,2019-03-26T13:42:01-0400",,Georgia,Brookhaven
